code,title,class_kind,parent,module
XM1KQ9,Timolol,category,,MMS
XM5BT4,Sotalol,category,,MMS
XM69F3,Nadolol,category,,MMS
XM89L8,Mepindolol,category,,MMS
XM1AJ9,Carteolol,category,,MMS
XM6489,Tertatolol,category,,MMS
XM79L8,Bopindolol,category,,MMS
XM9RX1,Bupranolol,category,,MMS
XM17Y6,Penbutolol,category,,MMS
XM2M62,Cloranolol,category,,MMS
XM9MF0,"beta-adrenoreceptor antagonists,selective",category,,MMS
XM9VG1,Practolol,category,,MMS
XM8L21,Metoprolol,category,,MMS
XM0M62,Atenolol,category,,MMS
XM0V36,Acebutolol,category,,MMS
XM7U87,Betaxolol,category,,MMS
XM0HY3,Bevantolol,category,,MMS
XM8QC9,Bisoprolol,category,,MMS
XM54E1,Celiprolol,category,,MMS
XM4AB1,Esmolol,category,,MMS
XM1T80,Epanolol,category,,MMS
XM7115,s-Atenolol,category,,MMS
XM0995,Nebivolol,category,,MMS
XM3156,Talinolol,category,,MMS
XM44F9,Landiolol,category,,MMS
XM8026,Bunitrolol,category,,MMS
XM3N87,Carazolol,category,,MMS
XM7V19,Indenolol,category,,MMS
XM91L7,Pronetalol,category,,MMS
XM77W2,Tolamolol,category,,MMS
XM8ER3,Labetalol,category,,MMS
XM80G6,Carvedilol,category,,MMS
XM0TY3,Medroxalol,category,,MMS
XM5D56,Oxyphencyclimine,category,,MMS
XM5RM7,Camylofin,category,,MMS
XM90R8,Mebeverine,category,,MMS
XM0EL4,Trimebutine,category,,MMS
XM7GS6,Rociverine,category,,MMS
XM0CE0,Dicycloverine,category,,MMS
XM24K8,Piperidolate,category,,MMS
XM1LM4,Oxyphenonium,category,,MMS
XM05C6,Propantheline,category,,MMS
XM5WL4,Methantheline,category,,MMS
XM6XN4,Isopropamide,category,,MMS
XM1WN2,Hexocyclium,category,,MMS
XM7EV5,Poldine,category,,MMS
XM7W33,Mepenzolate,category,,MMS
XM6FV2,Pipenzolate,category,,MMS
XM63B0,Bevonium,category,,MMS
XM4SN3,Dihexyverine,category,,MMS
XM2043,Difemerine,category,,MMS
XM7XV6,Benzilone,category,,MMS
XM4LY7,Tridihexethyl,category,,MMS
XM0D83,Fenpiverinium,category,,MMS
XM4VE1,Dimethylaminopropionylphenothiazine,category,,MMS
XM5LN3,Nicofetamide,category,,MMS
XM36J3,Tiropramide,category,,MMS
XM8X70,Papaverine,category,,MMS
XM13K8,Drotaverine,category,,MMS
XM1V30,Moxaverine,category,,MMS
XM7Y01,Atropine,category,,MMS
XM11J9,Hyoscyamine,category,,MMS
XM4P67,Methylatropine,category,,MMS
XM1MW1,Scopolamine,category,,MMS
XM0QS6,Butylscopolamine,category,,MMS
XM3068,Methylscopolamine,category,,MMS
XM08K5,Fentonium,category,,MMS
XM4RV4,Metixene,category,,MMS
XM9W98,Trihexyphenidyl,category,,MMS
XM65C9,Biperiden,category,,MMS
XM9AG2,Procyclidine,category,,MMS
XM8VR6,Profenamine,category,,MMS
XM1H88,Dexetimide,category,,MMS
XM64K1,Phenglutarimide,category,,MMS
XM8T72,Bornaprine,category,,MMS
XM4YL9,Tropatepine,category,,MMS
XM3FW6,Mazaticol,category,,MMS
XM0HT8,Diethazine,category,,MMS
XM7U62,Orphenadrine,category,,MMS
XM8UB6,Etanautine,category,,MMS
XM8ZR2,Benzatropine,category,,MMS
XM2789,Etybenzatropine,category,,MMS
XM1Q67,Adiphenine,category,,MMS
XM0TL7,Aminopentamide,category,,MMS
XM1Q22,Amprotropine,category,,MMS
XM3HR2,Aniscoropine,category,,MMS
XM0B31,Anticholinergic,category,,MMS
XM5BE4,Antimuscarinic,category,,MMS
XM66R0,Artane,category,,MMS
XM29D7,Benactyzine,category,,MMS
XM3NJ0,Benaprizine,category,,MMS
XM9633,Caramiphen,category,,MMS
XM8KY2,Clorotepine,category,,MMS
XM2HD0,Cogentin,category,,MMS
XM0VC2,Cyclodrine,category,,MMS
XM7VB2,Cyclopentolate,category,,MMS
XM93T2,Cycrimine,category,,MMS
XM89R5,Diphemanil,category,,MMS
XM1M52,Duboisine,category,,MMS
XM3A08,Dyphylline,category,,MMS
XM17M9,Ethaverine,category,,MMS
XM62B7,Etomidoline,category,,MMS
XM1VS4,Euphthalmine,category,,MMS
XM3L41,Flopropione,category,,MMS
XM7832,Homatropine,category,,MMS
XM1EF8,Hyoscyamus,category,,MMS
XM5ED5,Levsin,category,,MMS
XM1FH6,Mepiperphenidol,category,,MMS
XM5F96,Milverine,category,,MMS
XM3A77,Parasympatholytic,category,,MMS
XM8U27,Penthienate,category,,MMS
XM6MG0,Pipethanate,category,,MMS
XM7711,Pramiverine,category,,MMS
XM3CK8,Profenil,category,,MMS
XM7PY1,Spacoline,category,,MMS
XM0GS2,Thiphenamil,category,,MMS
XM9WW9,Tiemonium,category,,MMS
XM8346,Tigloidine,category,,MMS
XM8YD7,Toquizine,category,,MMS
XM64P0,Triampyzine,category,,MMS
XM2M46,Triperiden,category,,MMS
XM4YB7,Tritiozine,category,,MMS
XM2973,Tropacine,category,,MMS
XM4466,Tropicamide,category,,MMS
XM8BL4,Revefenacin,category,,MMS
XM9FU4,Propiverine,category,,MMS
XM82U8,Tolterodine,category,,MMS
XM2Z66,Solifenacin,category,,MMS
XM7V08,Trospium,category,,MMS
XM1N89,Darifenacin,category,,MMS
XM4265,Fesoterodine,category,,MMS
XM5L72,Mirabegron,category,,MMS
XM5QR7,Desfesoterodine,category,,MMS
XM6190,Emepronium,category,,MMS
XM0CH2,Flavoxate,category,,MMS
XM0M49,Meladrazine,category,,MMS
XM0LB8,Oxybutynin,category,,MMS
XM4DW3,Terodiline,category,,MMS
XM4AJ3,Aceclidine,category,,MMS
XM4PZ3,Ambenonium,category,,MMS
XM8KF3,Anticholinesterase,category,,MMS
XM1L81,DFP,category,,MMS
XM1389,Diflos,category,,MMS
XM86K6,Difluorophate,category,,MMS
XM0UQ3,Diisopropylfluorophos-phonate,category,,MMS
XM99M6,Galantamine,category,,MMS
XM1NE7,Isoflurophate,category,,MMS
XM3YR0,Prostigmin,category,,MMS
XM4LN1,Tacrine,category,,MMS
XM62U1,Donepezil,category,,MMS
XM0NP3,Rivastigmine,category,,MMS
XM3B88,Ipidacrine,category,,MMS
XM8C30,Neostigmine,category,,MMS
XM4NE1,Pyridostigmine,category,,MMS
XM7494,Arecoline,category,,MMS
XM0RX5,Pilocarpine,category,,MMS
XM4AT9,Carbachol,category,,MMS
XM9XA2,Bethanechol,category,,MMS
XM31K4,Cevimeline,category,,MMS
XM6PN9,Varenicline,category,,MMS
XM7HS1,Cytisine,category,,MMS
XM4C58,Amifampridine,category,,MMS
XM13Z0,Mecamylamine,category,,MMS
XM8JB8,Pempidine,category,,MMS
XM4BZ9,Trimethaphan,category,,MMS
XM9BT3,Trimethidinium,category,,MMS
XM51D2,Disulfiram,category,,MMS
XM6BN2,Nicotine,category,,MMS
XM9T01,Acamprosate,category,,MMS
XM14C0,Betahistine,category,,MMS
XM7CE7,Cinnarizine,category,,MMS
XM52G4,Flunarizine,category,,MMS
XM2U21,Acetylleucine,category,,MMS
XM5NB5,Ergotocine,category,,MMS
XM7F20,Tocosamine,category,,MMS
XM6MR2,Vetrabutine,category,,MMS
XM23H5,Alcuronium,category,,MMS
XM7139,Tubocurarine,category,,MMS
XM2RT6,Dimethyltubocurarine,category,,MMS
XM0L61,Hexafluronium,category,,MMS
XM0FZ0,Atracurium,category,,MMS
XM0SQ7,Cisatracurium,category,,MMS
XM8DV7,Phenprobamate,category,,MMS
XM2DC7,Carisoprodol,category,,MMS
XM7AC3,Methocarbamol,category,,MMS
XM3KM3,Styramate,category,,MMS
XM2339,Febarbamate,category,,MMS
XM8MD5,Chlormezanone,category,,MMS
XM7Q44,Chlorzoxazone,category,,MMS
XM7ZQ9,Zoxazolamine,category,,MMS
XM5PZ1,Metaxalone,category,,MMS
XM09Y8,Suxamethonium,category,,MMS
XM5CB4,Pancuronium,category,,MMS
XM9416,Gallamine,category,,MMS
XM7S28,Vecuronium,category,,MMS
XM5US2,Baclofen,category,,MMS
XM1BK1,Tizanidine,category,,MMS
XM26R3,Pridinol,category,,MMS
XM4MA5,Tolperisone,category,,MMS
XM1HD7,Mephenesin,category,,MMS
XM2RH8,Tetrazepam,category,,MMS
XM7LP5,Cyclobenzaprine,category,,MMS
XM52Y2,Thiocolchicoside,category,,MMS
XM9UU4,Eperisone,category,,MMS
XM7995,Fenyramidol,category,,MMS
XM0W80,Afloqualone,category,,MMS
XM8A87,Flaxedil,category,,MMS
XM9WH2,Hexanuorenium,category,,MMS
XM3676,Laudexium,category,,MMS
XM9502,Woorali,category,,MMS
XM5ZN8,Dantrolene,category,,MMS
XM82K6,Botox,category,,MMS
XM0WW2,Bruceine,category,,MMS
XM7E87,Hydrastine,category,,MMS
XM7C89,Lututrin,category,,MMS
XM1CL7,Ataluren,category,,MMS
XM7H79,Drisapersen,category,,MMS
XM0BM1,Eteplirsen,category,,MMS
XM6TG6,Hydroquinine,category,,MMS
XM90G7,Nusinersen,category,,MMS
XM4TP3,Nedocromil,category,,MMS
XM0B09,Antileukotrienes,category,,MMS
XM9BZ0,Zafirlukast,category,,MMS
XM1C43,Pranlukast,category,,MMS
XM10P5,Montelukast,category,,MMS
XM12R0,Ibudilast,category,,MMS
XM4LH9,Omalizumab,category,,MMS
XM6VB5,Reslizumab,category,,MMS
XM0KT0,Benralizumab,category,,MMS
XM82N7,Amlexanox,category,,MMS
XM1719,Acepifylline,category,,MMS
XM6493,Ambuphylline,category,,MMS
XM5XJ1,Aminophylline,category,,MMS
XM5Y44,Bamifylline,category,,MMS
XM1QL3,Bufylline,category,,MMS
XM31P6,Enprofylline,category,,MMS
XM1W21,Etamiphylline,category,,MMS
XM3ZP6,Levoproxyphylline,category,,MMS
XM81W0,Oxtriphylline,category,,MMS
XM5YJ3,Proxyphylline,category,,MMS
XM4L37,Theobromine,category,,MMS
XM1FP4,Theophylline,category,,MMS
XM9608,Doxofylline,category,,MMS
XM42T9,Fenspiride,category,,MMS
XM40T5,Eprozinol,category,,MMS
XM8DS8,Seratrodast,category,,MMS
XM53U2,Roflumilast,category,,MMS
XM5Y33,Tranilast,category,,MMS
XM2351,Bufrolin,category,,MMS
XM6JV7,Ambroxol,category,,MMS
XM8CT0,Bromhexine,category,,MMS
XM3XU8,Carbocisteine,category,,MMS
XM81Q9,Creosote,category,,MMS
XM1KM0,Domiodol,category,,MMS
XM28N4,Dornase,category,,MMS
XM71N5,Eprazinone,category,,MMS
XM48K1,Guaimesal,category,,MMS
XM8GY5,Guaiphenesin,category,,MMS
XM8BL3,Ipecacuanha,category,,MMS
XM2K57,Letosteine,category,,MMS
XM9Q09,Liquorice,category,,MMS
XM6MB5,Mecysteine,category,,MMS
XM4KG8,Organidin,category,,MMS
XM4Y94,s-Carboxymethyl-Cysteine,category,,MMS
XM1Y62,Senega,category,,MMS
XM92P8,Sobrerol,category,,MMS
XM7BF1,Stepronin,category,,MMS
XM1PU5,Sulfogaiacol,category,,MMS
XM6JE5,Superinone,category,,MMS
XM1CP3,Tenoglicin,category,,MMS
XM1F74,Tyloxapol,category,,MMS
XM8983,Guaiacolsulfonate,category,,MMS
XM5QU8,Levoverbenone,category,,MMS
XM7Q79,Cineole,category,,MMS
XM66E3,Neltenexine,category,,MMS
XM7Y66,Erdosteine,category,,MMS
XM6NJ7,Benproperine,category,,MMS
XM8G23,Benzonatate,category,,MMS
XM8WM3,Butamirate,category,,MMS
XM4D27,Clobutinol,category,,MMS
XM9DL9,Chlophedianol,category,,MMS
XM80M9,Cloperastine,category,,MMS
XM9KL2,Dimethoxanate,category,,MMS
XM6995,Dropropizine,category,,MMS
XM0SA9,Fedrilate,category,,MMS
XM5BB1,Fominoben,category,,MMS
XM8300,Isoaminile,category,,MMS
XM97D0,Levdropropizine,category,,MMS
XM3WX2,Methorate,category,,MMS
XM2ET3,Oxeladin,category,,MMS
XM9FU3,Oxolamine,category,,MMS
XM4331,Pentoxyverine,category,,MMS
XM7G25,Picoperine,category,,MMS
XM84C4,Pipazetate,category,,MMS
XM0HR9,Piperidione,category,,MMS
XM8JR1,Prenoxdiazine,category,,MMS
XM9KN8,Zipeprol,category,,MMS
XM6SJ0,Dibunate,category,,MMS
XM1G75,Meprotixol,category,,MMS
XM2W89,Morclofone,category,,MMS
XM7UA5,Nepinalone,category,,MMS
XM14B8,Levodropropizine,category,,MMS
XM06F9,Butetamate,category,,MMS
XM4J58,Antihistamines,category,,MMS
XM2JE5,First-generation antihistamine,category,,MMS
XM1TL5,Bromazine,category,,MMS
XM6KY0,Diphenhydramine,category,,MMS
XM3DL4,Clemastine,category,,MMS
XM4QD7,Chlorphenoxamine,category,,MMS
XM7GV4,Diphenylpyraline,category,,MMS
XM9KZ9,Carbinoxamine,category,,MMS
XM77K6,Doxylamine,category,,MMS
XM7180,Piprinhydrinate,category,,MMS
XM3FN3,Rotoxamine,category,,MMS
XM5PK9,Brompheniramine,category,,MMS
XM6CF9,Dexchlorpheniramine,category,,MMS
XM74S1,Dimetindene,category,,MMS
XM9VG3,Chlorpheniramine,category,,MMS
XM4UU4,Pheniramine,category,,MMS
XM1107,Dexbrompheniramine,category,,MMS
XM4AA0,Talastine,category,,MMS
XM54R1,Pyrilamine,category,,MMS
XM9CM1,Chloropyramine,category,,MMS
XM0N55,Tripelennamine,category,,MMS
XM7TD1,Methapyrilene,category,,MMS
XM6NM2,Thonzylamine,category,,MMS
XM4NS9,Histapyrrodine,category,,MMS
XM1N75,Alimemazine,category,,MMS
XM0605,Promethazine,category,,MMS
XM9QY1,Thiethylperazine,category,,MMS
XM5E89,Methdilazine,category,,MMS
XM5EB9,Mequitazine,category,,MMS
XM5DB5,Oxomemazine,category,,MMS
XM4Z91,Isothipendyl,category,,MMS
XM5QG6,Hydroxyethylpromethazine,category,,MMS
XM29Q8,Thiazinam,category,,MMS
XM8GH2,Buclizine,category,,MMS
XM0S26,Cyclizine,category,,MMS
XM9SK3,Chlorcyclizine,category,,MMS
XM1A78,Meclozine,category,,MMS
XM6AV1,Oxatomide,category,,MMS
XM0QD9,Cetirizine,category,,MMS
XM07V7,Piperazine,category,,MMS
XM1VF1,Diethylcarbamazine,category,,MMS
XM5AC9,Levocetirizine,category,,MMS
XM4GX4,Bamipine,category,,MMS
XM11C5,Cyproheptadine,category,,MMS
XM9BD4,Phenindamine,category,,MMS
XM5Q41,Antazolin,category,,MMS
XM8RT2,Triprolidine,category,,MMS
XM6Z93,Azatadine,category,,MMS
XM4280,Mebhydrolin,category,,MMS
XM7ZS2,Thenalidine,category,,MMS
XM0404,Pipoxizine,category,,MMS
XM5463,Setastine,category,,MMS
XM3B95,second-generation antihistamine,category,,MMS
XM7S59,Astemizole,category,,MMS
XM2S36,Terfenadine,category,,MMS
XM4PE5,Loratadine,category,,MMS
XM4F63,Ketotifen,category,,MMS
XM4GA2,Acrivastine,category,,MMS
XM9VB8,Azelastine,category,,MMS
XM9EU0,Ebastine,category,,MMS
XM7J45,Mizolastine,category,,MMS
XM1586,Fexofenadine,category,,MMS
XM2656,Desloratadine,category,,MMS
XM3E25,Rupatadine,category,,MMS
XM1WZ8,Bilastine,category,,MMS
XM3YG8,Quifenadine,category,,MMS
XM57C9,Pyrrobutamine,category,,MMS
XM8ZS4,Deptropine,category,,MMS
XM0J21,Tritoqualine,category,,MMS
XM70F3,Pimethixene,category,,MMS
XM5BJ5,Epinastine,category,,MMS
XM40P7,Sequifenadine,category,,MMS
XM9L77,Doxantrazole,category,,MMS
XM0AP5,Almitrine,category,,MMS
XM9QA2,Amiphenazole,category,,MMS
XM0WB3,Bemegride,category,,MMS
XM5T65,Bicucculine,category,,MMS
XM0A24,Dimefline,category,,MMS
XM2ZT4,Dimorpholamine,category,,MMS
XM3FP9,Doxapram,category,,MMS
XM6D72,Etamivan,category,,MMS
XM6YR1,Leptazol,category,,MMS
XM4CU0,Lobeline,category,,MMS
XM0001,Nikethamide,category,,MMS
XM0Q86,Pentetrazol,category,,MMS
XM5VY2,Pimeclone,category,,MMS
XM4901,Prethcamide,category,,MMS
XM1D17,Mepixanox,category,,MMS
XM3CW0,Ivacaftor,category,,MMS
XM0MG9,Amphenicols,category,,MMS
XM2TE7,Chloramphenicol,category,,MMS
XM40F4,Thiamphenicol,category,,MMS
XM1JY8,Adicillin,category,,MMS
XM1LV7,Ancillin,category,,MMS
XM0JT4,Apalcillin,category,,MMS
XM46K9,Bacampicillin,category,,MMS
XM2SP1,Carfecillin,category,,MMS
XM2361,Ciclacillin,category,,MMS
XM7LA4,Imipenem,category,,MMS
XM9XB6,Penethamate,category,,MMS
XM71L1,Phenbenicillin,category,,MMS
XM3UP8,Xantocillin,category,,MMS
XM5MY7,Ampicillin,category,,MMS
XM7CR7,Pivampicillin,category,,MMS
XM3D58,Carbenicillin,category,,MMS
XM7CM1,Amoxicillin,category,,MMS
XM7J83,Carindacillin,category,,MMS
XM31J4,Epicillin,category,,MMS
XM9LR3,Pivmecillinam,category,,MMS
XM8820,Azlocillin,category,,MMS
XM1Z93,Mezlocillin,category,,MMS
XM5562,Mecillinam,category,,MMS
XM3MP9,Piperacillin,category,,MMS
XM4D90,Ticarcillin,category,,MMS
XM1HX8,Metampicillin,category,,MMS
XM3Z13,Talampicillin,category,,MMS
XM3S35,Sulbenicillin,category,,MMS
XM1QC3,Temocillin,category,,MMS
XM9HP3,Hetacillin,category,,MMS
XM70P4,Aspoxicillin,category,,MMS
XM9FQ5,beta-lactamase sensitive Penicillins,category,,MMS
XM83S8,Benzylpenicillin,category,,MMS
XM9B11,Phenoxymethylpenicillin,category,,MMS
XM5MN2,Propicillin,category,,MMS
XM4EZ4,Azidocillin,category,,MMS
XM9NF6,Pheneticillin,category,,MMS
XM16L6,Penamecillin,category,,MMS
XM5N44,Clometocillin,category,,MMS
XM9QY0,beta-lactamase resistant Penicillins,category,,MMS
XM5SF7,Dicloxacillin,category,,MMS
XM6L30,Cloxacillin,category,,MMS
XM0PP7,Methicillin,category,,MMS
XM2UY3,Oxacillin,category,,MMS
XM6AV2,Flucloxacillin,category,,MMS
XM8HL9,Nafcillin,category,,MMS
XM0RU1,Sultamicillin,category,,MMS
XM9XT2,beta-lactamase inhibitors,category,,MMS
XM3Y87,Sulbactam,category,,MMS
XM2D37,Tazobactam,category,,MMS
XM5J74,Cefaloglycin,category,,MMS
XM01V2,Cefpimizole,category,,MMS
XM45T3,Cefteram,category,,MMS
XM0C25,Cefuzonam,category,,MMS
XM4HC8,cephalosporins,category,,MMS
XM67G9,Cephalothin,category,,MMS
XM9BE0,First-generation cephalosporins,category,,MMS
XM9Z22,Cefalexin,category,,MMS
XM7GR3,Cefaloridine,category,,MMS
XM0BY6,Cefazolin,category,,MMS
XM11S1,Cefadroxil,category,,MMS
XM1EQ8,Cefazedone,category,,MMS
XM8UF3,Cefatrizine,category,,MMS
XM6DE1,Cefapirin,category,,MMS
XM8X72,Cefradine,category,,MMS
XM7DR9,Cefacetrile,category,,MMS
XM75P2,Cefroxadine,category,,MMS
XM2L78,Ceftezole,category,,MMS
XM4DG8,second-generation cephalosporins,category,,MMS
XM26N9,Cefoxitin,category,,MMS
XM7VY3,Cefuroxime,category,,MMS
XM8839,Cefamandole,category,,MMS
XM1ZJ9,Cefaclor,category,,MMS
XM5QJ0,Cefotetan,category,,MMS
XM3M14,Cefonicid,category,,MMS
XM3V37,Cefotiam,category,,MMS
XM8S59,Cefmetazole,category,,MMS
XM3QK7,Ceforanide,category,,MMS
XM27Z3,Cefminox,category,,MMS
XM14Q0,Cefbuperazone,category,,MMS
XM83K2,Flomoxef,category,,MMS
XM6KH0,Loracarbef,category,,MMS
XM4CP3,Cefprozil,category,,MMS
XM3FN8,Third-generation cephalosporins,category,,MMS
XM7CZ4,Cefotaxime,category,,MMS
XM94G4,Ceftazidime,category,,MMS
XM9732,Cefsulodin,category,,MMS
XM3P83,Ceftriaxone,category,,MMS
XM6FL0,Cefmenoxime,category,,MMS
XM0B94,Latamoxef,category,,MMS
XM1064,Ceftizoxime,category,,MMS
XM4Q77,Cefixime,category,,MMS
XM8YC6,Cefetamet,category,,MMS
XM9YD6,Cefpiramide,category,,MMS
XM5425,Cefoperazone,category,,MMS
XM12J5,Cefodizime,category,,MMS
XM85Q0,Cefpodoxime,category,,MMS
XM2D98,Ceftibuten,category,,MMS
XM2141,Cefdinir,category,,MMS
XM2SP6,Cefditoren,category,,MMS
XM0H82,Cefcapene,category,,MMS
XM60V7,Fourth-generation cephalosporins,category,,MMS
XM1HW5,Cefepime,category,,MMS
XM0MR4,Cefpirome,category,,MMS
XM1BL5,Cefozopran,category,,MMS
XM3XC6,Monobactams,category,,MMS
XM3DB8,Aztreonam,category,,MMS
XM9FE9,Carumonam,category,,MMS
XM1JU9,Carbapenems,category,,MMS
XM82S6,Meropenem,category,,MMS
XM50J4,Ertapenem,category,,MMS
XM27D0,Doripenem,category,,MMS
XM1Q21,Biapenem,category,,MMS
XM02N8,Panipenem,category,,MMS
XM1N97,Faropenem,category,,MMS
XM5261,Betamipron,category,,MMS
XM7NY9,Trimethoprim,category,,MMS
XM8162,Short-acting sulfonamides,category,,MMS
XM0XY9,Sulfamethizole,category,,MMS
XM72R1,Sulfapyridine,category,,MMS
XM3G53,Sulfathiazole,category,,MMS
XM72K1,Sulfanilamide,category,,MMS
XM9TQ5,Sulfisoxazole,category,,MMS
XM06K1,intermediate-acting sulfonamides,category,,MMS
XM1AM5,Sulphamethoxazole,category,,MMS
XM12D1,Sulfadiazine,category,,MMS
XM43U3,Sulfamoxole,category,,MMS
XM4J39,Long-acting sulfonamides,category,,MMS
XM3ER6,Sulfadimethoxine,category,,MMS
XM8LL9,Sulfalene,category,,MMS
XM7XJ2,Sulfamethoxypyridazine,category,,MMS
XM92E0,Sulfaperin,category,,MMS
XM7R74,Sulfamerazine,category,,MMS
XM1G41,Sulfaphenazole,category,,MMS
XM0ZN8,Sulfamazone,category,,MMS
XM95D0,Sulfametomidine,category,,MMS
XM4YB5,Brodimoprim,category,,MMS
XM98X3,Iclaprim,category,,MMS
XM4L44,Sulfathiourea,category,,MMS
XM1329,Azithromycin,category,,MMS
XM36F7,Erythromycin,category,,MMS
XM2YT6,Josamycin,category,,MMS
XM06K0,Kitasamycin,category,,MMS
XM80A1,Midecamycin,category,,MMS
XM3CC3,Miocamycin,category,,MMS
XM8HR9,Oleandomycin,category,,MMS
XM8UC1,Rokitamycin,category,,MMS
XM98M0,Roxithromycin,category,,MMS
XM1K16,Spiramycin,category,,MMS
XM2WF8,Troleandomycin,category,,MMS
XM1VG4,Clarithromycin,category,,MMS
XM0EH3,Dirithromycin,category,,MMS
XM2J45,Flurithromycin,category,,MMS
XM5TV4,Telithromycin,category,,MMS
XM2LU0,Solithromycin,category,,MMS
XM4094,Ansamycin,category,,MMS
XM7E36,Lincosamides,category,,MMS
XM8158,Clindamycin,category,,MMS
XM53Q9,Lincomycin,category,,MMS
XM69N7,Streptogramins,category,,MMS
XM48W5,Pristinamycin,category,,MMS
XM4NJ6,Quinupristin,category,,MMS
XM2YS9,Dalfopristin,category,,MMS
XM3X89,Amikacin,category,,MMS
XM4BG6,Astromicin,category,,MMS
XM4PT0,Bekanamycin,category,,MMS
XM45U4,Dibekacin,category,,MMS
XM8KT1,Dihydrostreptomycin,category,,MMS
XM0PH0,Framycetin,category,,MMS
XM3YS5,Gentamicin,category,,MMS
XM6YS3,Isepamicin,category,,MMS
XM0C03,Kanamycin,category,,MMS
XM9VS3,Micronomicin,category,,MMS
XM1W69,Netilmicin,category,,MMS
XM1QQ2,Novobiocin,category,,MMS
XM1696,Paromomycin,category,,MMS
XM58T2,Ribostamycin,category,,MMS
XM4GS3,Sisomicin,category,,MMS
XM6T34,Streptomycin,category,,MMS
XM7N64,Streptoduocin,category,,MMS
XM4YK6,Streptonivicin,category,,MMS
XM40X6,Streptovarycin,category,,MMS
XM6G20,Tobramycin,category,,MMS
XM79T7,Arbekacin,category,,MMS
XM1KN3,Plazomicin,category,,MMS
XM3HL2,Fluoroquinolones,category,,MMS
XM8072,Ofloxacin,category,,MMS
XM77G2,Ciprofloxacin,category,,MMS
XM1Z91,Pefloxacin,category,,MMS
XM7SH9,Enoxacin,category,,MMS
XM85E7,Norfloxacin,category,,MMS
XM2GR2,Fleroxacin,category,,MMS
XM98Z1,Temafloxacin,category,,MMS
XM3JX8,Lomefloxacin,category,,MMS
XM6MR3,Sparfloxacin,category,,MMS
XM7BN7,Rufloxacin,category,,MMS
XM6RS6,Grepafloxacin,category,,MMS
XM7KX7,Levofloxacin,category,,MMS
XM6YH9,Trovafloxacin,category,,MMS
XM8147,Moxifloxacin,category,,MMS
XM5HN4,Gemifloxacin,category,,MMS
XM17A4,Gatifloxacin,category,,MMS
XM3NU2,Prulifloxacin,category,,MMS
XM3Z59,Pazufloxacin,category,,MMS
XM1QZ5,Garenoxacin,category,,MMS
XM5MK4,Sitafloxacin,category,,MMS
XM3S71,Tosufloxacin,category,,MMS
XM9CC7,Delafloxacin,category,,MMS
XM8SV4,Rosoxacin,category,,MMS
XM8S33,Glycopeptides,category,,MMS
XM9YD1,Vancomycin,category,,MMS
XM2004,Teicoplanin,category,,MMS
XM8WT1,Telavancin,category,,MMS
XM4F99,Dalbavancin,category,,MMS
XM9LJ3,Oritavancin,category,,MMS
XM09K7,Nitrofurantoin,category,,MMS
XM1QV5,Nifurtoinol,category,,MMS
XM9F49,Nifurtimox,category,,MMS
XM8FX2,Furazidin,category,,MMS
XM08Z2,Furazolidone,category,,MMS
XM3DZ3,Polymyxins,category,,MMS
XM6510,Colistin,category,,MMS
XM8MH4,Polymyxin,category,,MMS
XM5183,Aerosporin,category,,MMS
XM5PV6,Albamycin,category,,MMS
XM4E54,Amphomycin,category,,MMS
XM2H40,Anti-infective antibiotics specified,category,,MMS
XM2EH2,Betamicin,category,,MMS
XM0D75,Carbomycin,category,,MMS
XM74K5,Enviomycin,category,,MMS
XM0HU8,Fosfomycin,category,,MMS
XM5UL0,Fusafungine,category,,MMS
XM14K4,Neosporin,category,,MMS
XM19A7,Ristocetin,category,,MMS
XM4F54,Sulfomyxin,category,,MMS
XM6HE3,Viomycin,category,,MMS
XM2A60,Virginiamycin,category,,MMS
XM71G5,Xibornol,category,,MMS
XM2TG1,Spectinomycin,category,,MMS
XM33S9,Nitroxoline,category,,MMS
XM11V4,Clofoctol,category,,MMS
XM9WV9,Linezolid,category,,MMS
XM2NL4,Daptomycin,category,,MMS
XM20R8,Bacitracin,category,,MMS
XM9GT9,Tedizolid,category,,MMS
XM9QK9,Lefamulin,category,,MMS
XM7FD5,Chlormethylenecycline,category,,MMS
XM1JT2,Chlortetracycline,category,,MMS
XM0WY0,Clomocycline,category,,MMS
XM9219,Demeclocycline,category,,MMS
XM17F8,Demethylchlortetracycline,category,,MMS
XM7KG3,Demethyltetracycline,category,,MMS
XM7J58,Doxycycline,category,,MMS
XM4492,Guamecycline,category,,MMS
XM47D7,Lymecycline,category,,MMS
XM9KD5,Meclocycline,category,,MMS
XM4CA1,Metacycline,category,,MMS
XM5TY0,Minocycline,category,,MMS
XM8DQ8,Oxytetracycline,category,,MMS
XM3D34,Penimepicycline,category,,MMS
XM45X2,Rolitetracycline,category,,MMS
XM0BP1,Tetracycline,category,,MMS
XM74B7,Tigecycline,category,,MMS
XM1GT1,Protionamide,category,,MMS
XM86N7,Ethionamide,category,,MMS
XM3122,Clofazimine,category,,MMS
XM73W4,Dapsone,category,,MMS
XM6QT5,Aminosalylum,category,,MMS
XM4TV0,Anti-infective antimycobacterial,category,,MMS
XM6DX3,Antituberculars,category,,MMS
XM7TM4,Chaulmosulfone,category,,MMS
XM4N96,Ethambutol,category,,MMS
